762,0.8957,22386.5312,3014.9741
763,0.8958,22376.2611,3018.8765
764,0.8958,22366.0117,3022.971
765,0.8958,22355.7828,3026.8386
766,0.8959,22345.5744,3030.6762
767,0.8959,22335.3863,3034.5961
768,0.8959,22325.2186,3038.4718
769,0.8959,22315.0711,3042.492
770,0.896,22304.9438,3046.4369
771,0.896,22294.8366,3050.1223
772,0.8961,22284.7494,3054.175
773,0.8962,22274.6822,3058.0353
774,0.8962,22264.6348,3061.8803
775,0.8962,22254.6073,3065.8455
776,0.8963,22244.5995,3069.5554
777,0.8963,22234.6114,3073.6467
778,0.8963,22224.6429,3077.3703
779,0.8963,22214.6939,3081.2988
780,0.8964,22204.7644,3085.4405
781,0.8964,22194.8543,3089.2897
782,0.8964,22184.9635,3093.1831
783,0.8964,22175.092,3097.0603
784,0.8965,22165.2397,3100.9452
785,0.8965,22155.4065,3104.864
786,0.8965,22145.5924,3109.4273
787,0.8966,22135.7972,3113.503
788,0.8966,22126.021,3117.3956
789,0.8966,22116.2636,3121.2312
790,0.8966,22106.5251,3125.3941
791,0.8967,22096.8052,3129.2007
792,0.8967,22087.1041,3133.1109
793,0.8968,22077.4215,3136.9177
794,0.8968,22067.7575,3140.8426
795,0.8969,22058.1119,3144.815
796,0.897,22048.4848,3148.5918
797,0.897,22038.8759,3152.5166
798,0.897,22029.2854,3156.4926
799,0.8971,22019.7131,3160.4448
800,0.8971,22010.1589,3164.442
801,0.8972,22000.6229,3168.1994
802,0.8972,21991.1048,3172.0275
803,0.8973,21981.6048,3176.0635
804,0.8973,21972.1226,3179.7542
805,0.8974,21962.6583,3183.9902
806,0.8974,21953.2118,3187.8722
807,0.8975,21943.783,3191.7844
808,0.8975,21934.3719,3195.67
809,0.8976,21924.9783,3199.5826
810,0.8976,21915.6023,3203.6577
811,0.8977,21906.2438,3207.5841
812,0.8977,21896.9028,3211.3701
813,0.8977,21887.5791,3215.4452
814,0.8977,21878.2727,3219.4137
815,0.8978,21868.9835,3223.5057
816,0.8978,21859.7116,3227.193
817,0.8979,21850.4567,3231.1964
818,0.8979,21841.219,3235.2053
819,0.898,21831.9983,3238.9411
820,0.898,21822.7945,3243.0745
821,0.8981,21813.6077,3247.0644
822,0.8982,21804.4377,3250.8353
823,0.8982,21795.2845,3254.8211
824,0.8982,21786.148,3258.6577
825,0.8983,21777.0282,3262.7136
826,0.8983,21767.925,3266.6702
827,0.8984,21758.8385,3270.3286
828,0.8984,21749.7684,3274.3958
829,0.8984,21740.7148,3278.3738
830,0.8984,21731.6776,3282.0511
831,0.8985,21722.6567,3285.9447
832,0.8985,21713.6522,3289.7568
833,0.8985,21704.6639,3294.2756
834,0.8985,21695.6918,3298.8816
835,0.8986,21686.7358,3302.8763
836,0.8986,21677.7959,3306.8205
837,0.8987,21668.8721,3310.8417
838,0.8987,21659.9642,3314.8547
839,0.8987,21651.0722,3318.6303
840,0.8988,21642.1962,3322.619
841,0.8988,21633.3359,3326.4407
842,0.8988,21624.4915,3330.1156
843,0.8988,21615.6627,3334.2624
844,0.8988,21606.8497,3338.1989
845,0.8989,21598.0522,3342.1793
846,0.8989,21589.2703,3346.0295
847,0.899,21580.504,3349.9289
848,0.899,21571.7531,3354.1703
849,0.8991,21563.0176,3358.0249
850,0.8991,21554.2975,3361.8314
851,0.8991,21545.5928,3365.8335
852,0.8991,21536.9032,3369.6373
853,0.8991,21528.229,3373.5532
854,0.8991,21519.5699,3377.3799
855,0.8992,21510.9259,3381.2424
856,0.8992,21502.297,3385.2435
857,0.8993,21493.6831,3388.9435
858,0.8994,21485.0842,3392.9158
859,0.8995,21476.5002,3397.0023
860,0.8995,21467.9311,3400.9043
861,0.8995,21459.3769,3405.0042
862,0.8996,21450.8374,3409.5229
863,0.8996,21442.3127,3413.7712
864,0.8996,21433.8027,3417.6713
865,0.8996,21425.3074,3421.3446
866,0.8996,21416.8266,3425.4
867,0.8997,21408.3604,3429.2902
868,0.8997,21399.9087,3433.2812
869,0.8997,21391.4715,3437.0997
870,0.8998,21383.0487,3440.9637
871,0.8998,21374.6403,3444.9352
872,0.8998,21366.2462,3448.697
873,0.8999,21357.8664,3452.7002
874,0.8999,21349.5009,3456.7829
875,0.9,21341.1495,3460.6277
876,0.9,21332.8123,3464.3402
877,0.9,21324.4892,3468.159
878,0.9001,21316.1801,3472.1085
879,0.9001,21307.8851,3476.3568
880,0.9001,21299.6041,3480.1868
881,0.9001,21291.337,3484.0532
882,0.9002,21283.0838,3488.0421
883,0.9002,21274.8444,3491.8475
884,0.9002,21266.6189,3495.8824
885,0.9002,21258.4071,3499.6804
886,0.9003,21250.209,3503.6684
887,0.9004,21242.0246,3507.395
888,0.9004,21233.8538,3511.205
889,0.9004,21225.6967,3515.3963
890,0.9004,21217.553,3519.2959
891,0.9004,21209.4229,3523.1514
892,0.9004,21201.3063,3526.9608
893,0.9005,21193.2031,3530.7263
894,0.9005,21185.1133,3534.8725
895,0.9005,21177.0368,3538.7559
896,0.9005,21168.9736,3542.5673
897,0.9006,21160.9237,3546.5148
898,0.9006,21152.8871,3550.3679
899,0.9006,21144.8636,3554.4139
900,0.9006,21136.8532,3558.2157
901,0.9007,21128.856,3561.9392
902,0.9007,21120.8718,3565.8876
903,0.9007,21112.9007,3569.685
904,0.9007,21104.9425,3573.7058
905,0.9008,21096.9973,3577.5341
906,0.9008,21089.065,3581.4421
907,0.9008,21081.1455,3585.4008
908,0.9008,21073.2389,3589.2289
909,0.9008,21065.3451,3593.655
910,0.9009,21057.4641,3598.1302
911,0.901,21049.5957,3602.347
912,0.901,21041.7401,3606.4852
913,0.9011,21033.897,3610.2947
914,0.9011,21026.0666,3614.259
915,0.9011,21018.2488,3618.0259
916,0.9012,21010.4434,3621.8259
917,0.9012,21002.6506,3625.7238
918,0.9013,20994.8702,3629.668
919,0.9013,20987.1022,3633.6849
920,0.9013,20979.3466,3637.5797
921,0.9013,20971.6034,3641.4125
922,0.9013,20963.8725,3645.4273
923,0.9013,20956.1538,3649.3842
924,0.9013,20948.4474,3653.395
925,0.9014,20940.7531,3657.3408
926,0.9014,20933.0711,3661.7705
927,0.9014,20925.4011,3666.0005
928,0.9014,20917.7433,3670.0353
929,0.9014,20910.0975,3674.0293
930,0.9015,20902.4637,3677.8581
931,0.9015,20894.8419,3681.5249
932,0.9015,20887.232,3685.4966
933,0.9015,20879.6341,3689.2476
934,0.9015,20872.0481,3693.3461
935,0.9015,20864.4739,3697.4156
936,0.9015,20856.9115,3701.3946
937,0.9015,20849.3609,3705.5868
938,0.9016,20841.822,3709.7159
939,0.9016,20834.2948,3713.7743
940,0.9016,20826.7793,3717.8131
941,0.9017,20819.2755,3721.5369
942,0.9017,20811.7833,3725.4731
943,0.9017,20804.3026,3729.4546
944,0.9017,20796.8335,3733.4487
945,0.9017,20789.3759,3737.2253
946,0.9018,20781.9297,3740.9819
947,0.9018,20774.495,3744.9104
948,0.9018,20767.0717,3748.6841
949,0.9019,20759.6598,3752.6785
950,0.9019,20752.2592,3756.6216
951,0.902,20744.87,3760.4196
952,0.902,20737.492,3764.5348
953,0.902,20730.1253,3768.3518
954,0.9021,20722.7698,3772.1715
955,0.9021,20715.4254,3775.9823
956,0.9021,20708.0922,3779.9054
957,0.9022,20700.7702,3783.7827
958,0.9022,20693.4592,3787.7931
959,0.9023,20686.1593,3791.6704
960,0.9023,20678.8704,3795.742
961,0.9023,20671.5925,3799.6697
962,0.9024,20664.3256,3803.6513
963,0.9024,20657.0696,3807.3654
964,0.9025,20649.8245,3811.2358
965,0.9025,20642.5902,3815.1944
966,0.9026,20635.3668,3818.8768
967,0.9026,20628.1543,3822.9767
968,0.9026,20620.9525,3827.0515
969,0.9027,20613.7614,3830.9176
970,0.9028,20606.5811,3834.7294
971,0.9028,20599.4114,3838.5121
972,0.9028,20592.2524,3842.5492
973,0.9028,20585.1041,3846.5256
974,0.9028,20577.9663,3850.4036
975,0.9029,20570.8391,3854.2277
976,0.9029,20563.7225,3858.1582
977,0.9029,20556.6164,3861.9877
978,0.903,20549.5207,3865.9796
979,0.903,20542.4355,3869.8827
980,0.903,20535.3607,3873.9229
981,0.9031,20528.2964,3877.5483
982,0.9031,20521.2424,3881.3685
983,0.9032,20514.1987,3885.5182
984,0.9032,20507.1653,3889.5226
985,0.9032,20500.1422,3893.7765
986,0.9032,20493.1294,3898.0342
987,0.9033,20486.1268,3902.1538
988,0.9033,20479.1344,3906.9407
989,0.9034,20472.1522,3910.7023
990,0.9035,20465.1801,3914.6769
991,0.9035,20458.2181,3918.4797
992,0.9036,20451.2662,3922.4545
993,0.9036,20444.3244,3926.3064
994,0.9037,20437.3926,3930.0338
995,0.9037,20430.4708,3934.2123
996,0.9037,20423.559,3938.1129
997,0.9037,20416.6571,3941.9896
998,0.9038,20409.7652,3946.1141
999,0.9038,20402.8831,3950.0556
